application_id,report_date,status,days_past_due,balance
10574,2023-08-20,Current,0,78295.05
10960,2025-01-07,Current,0,197741.47
19228,2022-09-17,Current,0,385441.75
20269,2024-11-19,Late 30,43,111863.15
2201,2024-08-27,Current,0,66613.19
3058,2023-12-23,Current,0,224839.84
17693,2024-06-06,Current,0,3925.26
16439,2023-06-22,Late 30,39,49052.21
21946,2024-08-10,Late 30,41,91268.22
23905,2024-10-29,Current,0,366804.19
1570,2024-06-19,Current,0,121365.0
4202,2023-09-23,Current,0,194099.73
4762,2023-05-08,Late 30,58,82406.05
21442,2024-01-05,Current,0,17363.44
15987,2022-11-19,Current,0,55916.45
6719,2022-10-10,Current,0,769391.58
23180,2023-01-30,Current,0,331875.35
16557,2023-12-04,Current,0,168125.19
10807,2023-01-28,Current,0,530606.76
17462,2023-12-10,Current,0,257484.67
13274,2024-02-05,Current,0,203507.48
13717,2024-02-11,Current,0,250868.42
25134,2022-11-28,Current,0,100217.78
16924,2023-10-16,Current,0,318883.19
9186,2023-02-13,Current,0,629067.82
22588,2023-03-19,Current,0,509618.38
5272,2024-10-28,Current,0,111212.98
11608,2024-08-05,Current,0,7227.42
16737,2024-07-13,Default,153,260827.49
22322,2024-05-10,Current,0,256582.51
24772,2022-03-02,Current,0,417446.66
9605,2025-06-11,Current,0,502519.06
20343,2024-07-16,Current,0,107232.81
13726,2024-01-11,Current,0,104308.0
4614,2022-05-11,Current,0,517461.97
5862,2024-06-11,Current,0,530788.62
4726,2025-03-23,Current,0,209564.57
14351,2025-02-11,Late 30,54,692354.74
20840,2024-07-10,Current,0,196299.13
23318,2024-12-14,Late 60,89,584584.16
16284,2024-12-15,Current,0,389967.41
9238,2023-12-29,Late 30,56,116512.64
25404,2024-01-25,Late 30,33,118867.58
20678,2023-03-12,Default,174,145115.69
1841,2023-07-14,Current,0,128052.36
24740,2022-05-05,Late 30,56,5073.33
20182,2024-01-01,Current,0,304529.22
21193,2023-12-07,Current,0,283079.91
20305,2022-07-20,Current,0,9689.15
25011,2024-03-03,Current,0,123149.2
15761,2024-04-15,Default,117,19355.52
10576,2025-04-04,Current,0,55291.05
6265,2024-10-14,Late 30,39,483382.65
20965,2023-02-25,Default,117,264574.64
13182,2023-09-16,Current,0,72835.2
14494,2023-04-25,Current,0,166624.42
14354,2025-01-19,Current,0,228650.13
13462,2023-04-05,Current,0,56808.57
3256,2025-01-08,Late 30,50,126736.46
12949,2023-04-09,Current,0,90748.19
13843,2024-10-27,Current,0,311334.58
1833,2024-09-01,Current,0,189061.17
6350,2024-10-04,Current,0,429898.31
21834,2023-06-30,Current,0,38364.01
14739,2022-12-24,Current,0,73205.75
9977,2024-03-22,Current,0,587090.56
3639,2024-10-26,Current,0,48184.3
7717,2025-01-06,Late 30,47,28806.05
14213,2024-07-15,Current,0,373124.99
13515,2023-04-01,Late 60,69,367849.86
3312,2024-05-27,Default,129,130079.39
6034,2024-08-09,Current,0,170001.57
13241,2024-11-11,Late 30,45,181015.95
24010,2024-09-01,Current,0,352449.21
21390,2023-06-29,Current,0,736569.28
22189,2024-04-06,Current,0,152118.12
18205,2022-09-24,Current,0,20814.1
15181,2023-02-11,Current,0,270181.16
6975,2023-06-26,Current,0,603178.07
11613,2024-07-11,Current,0,56485.43
19857,2024-04-04,Current,0,107442.29
13134,2023-08-31,Current,0,434735.82
5467,2023-12-06,Late 60,80,421596.41
2676,2024-05-14,Current,0,9014.02
13579,2022-06-23,Current,0,138509.4
22476,2024-01-24,Current,0,124516.66
1336,2023-10-23,Current,0,380029.78
10116,2022-06-18,Current,0,271875.99
3073,2023-09-27,Current,0,16492.85
17034,2023-07-28,Current,0,279107.13
21247,2024-12-07,Default,130,323163.3
2194,2024-11-07,Late 60,71,81180.14
24850,2024-03-10,Current,0,470476.17
5693,2023-06-24,Current,0,54656.08
3955,2024-05-25,Late 60,70,210058.9
22923,2024-06-01,Current,0,173447.33
3471,2023-12-27,Current,0,242955.57
7725,2025-04-01,Current,0,281186.32
15022,2022-12-04,Current,0,768055.71
1782,2025-01-13,Current,0,164253.9
23691,2022-10-31,Late 30,45,877373.59
20689,2024-12-05,Current,0,338536.29
24186,2025-07-12,Late 60,73,475632.21
8402,2025-01-26,Current,0,10816.61
15137,2024-04-15,Current,0,134421.5
23885,2023-10-30,Current,0,24106.37
11632,2024-07-18,Current,0,378604.89
6519,2024-08-31,Current,0,405683.67
21124,2025-02-12,Current,0,320226.16
25280,2022-11-12,Current,0,29953.46
18221,2023-05-05,Current,0,923233.5
7195,2023-03-27,Late 60,73,442414.29
16363,2023-07-28,Current,0,94981.19
19936,2024-01-25,Current,0,351967.7
2398,2024-08-12,Current,0,97362.01
16756,2023-01-10,Current,0,159794.71
22085,2022-09-14,Default,148,345853.4
15485,2024-02-22,Current,0,230936.42
16510,2024-03-21,Late 60,76,158827.86
2811,2023-09-13,Current,0,329441.05
21495,2024-12-22,Current,0,315330.51
13724,2024-06-15,Current,0,539366.57
5752,2025-09-23,Current,0,242161.67
21283,2025-08-24,Current,0,122217.99
5813,2023-04-02,Current,0,71905.37
11024,2025-01-22,Current,0,60113.89
22259,2025-07-16,Late 30,47,145520.66
25873,2023-04-27,Current,0,761234.68
8308,2024-03-16,Late 30,41,107472.3
4596,2024-05-04,Late 30,41,262486.41
24530,2024-11-13,Default,179,53264.93
6579,2024-08-29,Late 30,42,197537.35
19716,2022-09-29,Current,0,766791.36
19157,2024-05-17,Current,0,638855.5
17427,2023-06-04,Current,0,91572.09
7128,2023-02-19,Current,0,94548.94
1586,2022-12-31,Current,0,764672.66
4377,2022-11-04,Current,0,520431.28
7462,2023-08-15,Current,0,322488.96
6145,2024-01-22,Current,0,568478.53
12799,2023-09-16,Late 30,34,164235.4
9790,2023-01-30,Late 30,55,172655.29
12492,2024-03-03,Current,0,557674.56
14737,2022-12-06,Current,0,314807.04
12286,2024-10-22,Current,0,351891.51
15669,2024-06-30,Current,0,45947.04
2379,2023-11-16,Current,0,444704.17
1073,2024-05-12,Late 30,37,26590.3
3353,2024-10-16,Current,0,49079.31
25198,2024-08-09,Late 60,65,118661.85
5011,2024-03-14,Current,0,67300.96
8267,2025-04-28,Current,0,411136.55
17498,2023-02-17,Current,0,91655.29
25057,2024-05-19,Current,0,46351.47
18351,2024-03-13,Current,0,120786.42
3550,2024-08-07,Current,0,420523.66
15635,2024-06-12,Late 30,50,475190.45
20627,2024-08-07,Default,133,33980.55
15174,2024-03-24,Late 60,60,857313.71
15512,2024-05-29,Current,0,163445.99
22547,2023-02-19,Current,0,465288.37
7877,2023-07-11,Current,0,242182.29
14535,2022-12-29,Current,0,105851.56
22407,2024-01-21,Current,0,271276.96
20954,2023-06-29,Current,0,174223.34
12835,2023-07-02,Current,0,162031.32
1688,2022-09-24,Late 30,55,137680.8
3108,2023-06-16,Current,0,69253.56
13876,2025-06-10,Current,0,162308.24
2265,2022-07-05,Current,0,135889.42
8604,2024-08-09,Default,95,236838.47
11916,2024-03-11,Late 30,58,510636.13
11243,2025-01-22,Current,0,98713.66
22193,2023-09-01,Current,0,625756.91
16104,2024-10-04,Late 60,72,282076.62
19821,2025-04-23,Current,0,32528.94
16448,2023-12-29,Current,0,27628.56
24544,2024-12-21,Current,0,748710.72
15909,2023-04-12,Current,0,63911.47
24830,2025-10-03,Default,120,273932.69
24420,2023-01-23,Current,0,40779.38
20970,2024-09-29,Current,0,300274.41
20584,2023-05-14,Current,0,21297.63
6045,2023-01-01,Late 30,59,89332.84
13137,2023-09-20,Current,0,265680.99
8725,2024-07-13,Late 60,79,89727.33
8827,2024-10-05,Current,0,54948.6
18838,2025-01-26,Default,151,214806.01
22011,2024-11-02,Current,0,363403.17
24876,2023-06-10,Late 30,47,311786.01
10816,2024-05-25,Current,0,147569.32
5737,2022-08-11,Current,0,219369.21
19039,2024-07-11,Current,0,593002.33
14842,2024-06-17,Late 30,40,508091.84
1801,2024-04-02,Current,0,130432.13
19146,2023-11-08,Default,125,610861.07
4092,2023-05-04,Current,0,444288.58
16062,2025-01-16,Current,0,247466.91
15165,2023-01-13,Current,0,874602.09
4719,2024-07-16,Current,0,182702.31
17816,2025-05-19,Current,0,395101.82
1457,2022-12-30,Current,0,363629.11
22201,2022-10-17,Current,0,579257.05
15498,2022-09-06,Current,0,405376.69
23970,2024-05-01,Late 30,57,178359.8
24820,2025-01-12,Current,0,109191.76
7090,2023-11-09,Late 30,34,114056.74
1046,2025-01-16,Late 30,30,814595.83
23885,2023-12-14,Current,0,18850.46
11058,2025-01-03,Late 60,80,121711.98
1165,2023-10-27,Default,105,61379.08
13452,2023-10-04,Late 30,47,26223.29
9370,2025-09-25,Current,0,602735.32
24611,2024-03-29,Current,0,84659.02
13568,2022-12-03,Default,157,500931.62
5697,2023-10-06,Late 60,83,194117.33
15177,2024-07-26,Current,0,9650.03
1031,2025-04-21,Current,0,886717.82
11027,2023-11-12,Current,0,562795.84
17192,2025-01-21,Late 60,68,200793.48
20833,2024-01-06,Current,0,895995.99
5226,2024-10-31,Current,0,192238.49
12072,2024-06-26,Current,0,214339.98
23826,2024-12-26,Current,0,439677.64
23998,2024-09-08,Current,0,190935.93
22230,2023-04-06,Current,0,673012.8
25424,2022-07-16,Current,0,482526.62
10568,2023-01-04,Current,0,291519.74
14335,2025-05-27,Current,0,252058.71
24282,2024-09-29,Current,0,198729.92
4828,2025-07-02,Current,0,498783.84
20568,2025-03-02,Current,0,329680.85
15376,2023-12-16,Current,0,123822.76
10480,2022-03-18,Current,0,241901.89
12708,2023-02-07,Current,0,166088.43
7552,2024-04-11,Current,0,402845.02
21643,2024-05-29,Default,111,541778.16
22674,2023-05-12,Current,0,244729.94
11771,2023-11-23,Current,0,124908.25
21727,2023-12-28,Current,0,207150.86
16428,2023-04-18,Current,0,192221.61
11368,2023-07-09,Current,0,302349.44
14066,2023-01-06,Late 30,58,115604.8
17222,2024-06-25,Current,0,95555.62
23008,2024-10-16,Current,0,153716.16
24252,2023-12-28,Current,0,9370.94
19967,2024-08-29,Late 60,69,522224.3
18016,2024-06-12,Current,0,125593.92
24086,2024-02-02,Current,0,4695.93
3774,2023-12-30,Current,0,476364.45
1330,2023-10-06,Late 30,51,146056.91
22967,2024-02-15,Current,0,119301.52
17295,2024-05-25,Current,0,354191.74
24987,2022-12-22,Current,0,27025.47
6771,2023-12-22,Late 30,45,568259.46
6281,2024-04-06,Current,0,853611.4
24436,2023-10-25,Current,0,397648.57
23520,2024-02-19,Late 30,53,100976.6
14604,2022-06-22,Current,0,748619.64
16169,2024-06-05,Late 30,51,472063.42
6949,2022-05-21,Current,0,198052.67
1384,2023-10-18,Late 30,47,53921.1
9660,2023-02-08,Current,0,75163.82
16422,2024-05-20,Current,0,359731.53
5772,2024-03-18,Late 30,52,197370.73
23891,2025-03-05,Late 60,88,175281.47
7032,2022-12-19,Late 60,87,359506.06
12560,2025-06-28,Current,0,542839.31
3518,2023-04-11,Current,0,102625.74
25981,2024-07-19,Current,0,278342.93
1732,2022-06-30,Default,162,836189.32
20744,2024-04-13,Current,0,389088.64
9272,2023-08-01,Late 30,53,717381.54
2582,2024-09-03,Current,0,113552.72
24667,2023-09-24,Current,0,15540.08
2562,2025-01-10,Current,0,69171.76
1881,2023-11-28,Current,0,748269.2
24332,2024-10-09,Current,0,473236.12
17246,2023-12-05,Current,0,272116.76
15998,2024-02-21,Current,0,420375.43
16645,2024-09-13,Current,0,497783.25
21419,2025-09-17,Late 30,58,709216.76
14480,2024-01-28,Current,0,470027.64
11268,2024-01-29,Current,0,18556.3
13478,2024-01-27,Late 30,55,236439.5
6264,2023-11-19,Current,0,179965.62
6278,2024-04-23,Current,0,452507.7
5023,2023-06-07,Current,0,380641.91
2145,2024-08-09,Late 60,65,115611.55
11397,2025-04-30,Late 30,58,136118.11
14596,2023-05-28,Late 60,73,126921.26
15484,2024-04-19,Current,0,388852.05
6529,2024-01-06,Default,110,71370.07
25211,2022-12-30,Current,0,212510.34
23089,2024-01-08,Current,0,68975.02
3066,2023-07-13,Current,0,47861.05
23052,2024-10-02,Current,0,173427.22
2568,2024-12-27,Current,0,404527.5
20091,2024-08-12,Current,0,847197.59
9583,2025-01-20,Default,98,484954.68
25742,2024-08-04,Late 30,41,287781.02
5037,2024-11-30,Current,0,20617.68
12717,2022-08-16,Current,0,314673.18
1618,2024-07-07,Current,0,461940.4
4493,2023-06-24,Current,0,239854.5
7696,2023-09-21,Current,0,61433.75
7497,2023-12-17,Current,0,801505.63
20239,2023-10-10,Late 30,43,644485.35
11707,2025-06-29,Current,0,206394.86
12518,2025-10-05,Current,0,52170.4
1527,2024-06-09,Current,0,622916.39
12392,2023-09-29,Current,0,753028.48
5367,2025-05-12,Current,0,342754.42
19740,2024-03-05,Current,0,6550.59
12372,2023-04-25,Current,0,155237.43
16811,2024-08-18,Default,113,57306.08
4234,2024-06-25,Current,0,771503.42
1683,2024-08-06,Current,0,302159.59
5002,2023-12-12,Current,0,363313.5
23908,2024-03-23,Current,0,33471.11
20795,2024-01-17,Current,0,239983.15
18036,2024-03-25,Current,0,102312.68
19135,2022-12-15,Current,0,128501.62
8100,2024-07-24,Late 30,31,523193.48
1616,2024-02-27,Current,0,287806.39
6985,2024-04-25,Current,0,14564.98
6150,2024-09-30,Current,0,468836.57
11773,2023-12-01,Current,0,122038.71
10252,2024-09-21,Current,0,148775.22
4236,2024-02-09,Late 30,57,425704.34
17710,2023-11-12,Current,0,293487.84
25285,2023-09-02,Late 60,80,143792.22
4419,2023-07-31,Current,0,838648.17
21798,2022-11-11,Current,0,161531.39
13743,2025-08-10,Current,0,616237.24
11301,2023-04-01,Current,0,69877.69
17499,2024-10-26,Current,0,13312.58
12283,2023-04-29,Current,0,589932.2
22326,2023-02-07,Current,0,89645.86
5857,2024-11-16,Current,0,147020.64
10050,2024-03-20,Current,0,500369.17
19081,2024-07-01,Current,0,356687.32
2986,2024-10-16,Current,0,477153.52
15178,2024-12-16,Current,0,227874.35
11082,2024-05-11,Current,0,11659.46
3754,2023-02-15,Current,0,94579.86
7215,2022-11-19,Current,0,31220.01
24709,2024-05-28,Late 30,56,130751.96
10749,2025-03-07,Current,0,729275.25
10222,2024-01-02,Current,0,296750.09
1359,2024-05-30,Current,0,425814.6
14333,2022-10-15,Current,0,484323.4
6598,2024-06-16,Current,0,474554.73
25954,2023-12-18,Current,0,315206.86
14295,2025-02-04,Current,0,31830.67
24081,2022-10-26,Current,0,490302.45
7329,2024-02-28,Current,0,4772.85
2099,2023-10-26,Late 30,33,442570.5
8780,2024-05-07,Current,0,253944.19
9800,2023-12-18,Current,0,599177.78
7598,2024-12-02,Late 30,32,268946.95
4964,2024-08-27,Current,0,174057.03
4988,2023-07-22,Current,0,495023.85
2616,2024-03-08,Current,0,125872.31
15979,2023-05-10,Current,0,108326.24
20237,2023-10-06,Current,0,208846.11
19860,2025-02-03,Current,0,268789.41
25144,2023-11-09,Current,0,31034.16
13918,2023-09-04,Late 30,51,55395.0
20354,2022-12-24,Current,0,308294.31
11885,2023-05-30,Current,0,683862.35
2169,2023-07-19,Current,0,361038.56
21176,2023-05-19,Current,0,702344.87
24912,2022-12-05,Late 60,68,76299.44
9541,2024-02-05,Current,0,210282.74
6310,2023-04-30,Current,0,10433.19
21469,2024-04-05,Current,0,17498.06
13016,2024-05-08,Current,0,161735.9
22920,2024-01-21,Current,0,372140.05
7582,2025-09-05,Current,0,639836.88
16210,2024-06-30,Current,0,96974.04
10753,2025-01-27,Default,125,568655.27
25427,2024-07-25,Current,0,418985.28
6811,2023-01-10,Current,0,10890.53
20087,2023-11-11,Current,0,179287.54
20509,2023-03-04,Current,0,428600.03
17025,2023-06-26,Current,0,133151.96
13181,2024-01-20,Current,0,131822.08
19142,2025-01-03,Current,0,889057.05
13083,2023-04-29,Current,0,507283.89
3000,2024-12-16,Current,0,136222.77
19900,2024-03-30,Current,0,72525.07
13545,2024-02-05,Current,0,394556.49
23954,2022-12-17,Late 60,61,818389.31
14298,2023-07-20,Current,0,665552.16
13048,2023-01-16,Late 60,76,676231.19
3421,2024-03-09,Late 30,46,277856.16
16958,2022-09-27,Current,0,158202.4
9462,2024-05-01,Current,0,551244.87
2873,2022-09-04,Default,141,142627.35
22072,2022-10-09,Current,0,273744.62
7475,2025-01-11,Current,0,365349.17
1027,2022-07-09,Current,0,320881.69
12152,2024-09-22,Current,0,434346.91
7757,2023-11-01,Current,0,47009.2
11224,2023-05-05,Late 30,34,345763.3
11067,2024-05-05,Current,0,293676.0
7600,2023-03-11,Current,0,231011.77
15869,2024-02-16,Current,0,77862.48
18718,2023-08-30,Current,0,777838.13
13123,2023-07-26,Current,0,343208.32
5692,2025-07-11,Late 30,53,21628.7
15870,2023-10-17,Current,0,208618.03
7151,2023-01-28,Current,0,227324.38
22701,2024-12-30,Current,0,391115.76
23978,2024-06-04,Default,119,11108.38
19381,2023-10-02,Current,0,455664.02
9303,2024-02-03,Late 60,85,373712.07
14325,2024-12-05,Current,0,31090.0
19511,2023-05-15,Default,149,44597.85
24688,2023-07-08,Current,0,132486.93
16700,2022-12-26,Current,0,48428.57
5864,2023-11-20,Current,0,567296.52
21834,2022-11-30,Default,178,59752.73
1512,2024-03-11,Current,0,592251.59
11194,2022-09-15,Current,0,14311.72
23925,2023-11-21,Current,0,106432.94
11303,2022-05-08,Current,0,175300.42
19843,2023-09-14,Current,0,361817.24
16608,2023-10-29,Current,0,198342.42
25971,2025-06-02,Current,0,229631.6
2640,2023-10-11,Current,0,295208.56
4962,2024-12-24,Current,0,396242.03
5066,2023-06-05,Late 30,52,787472.37
25668,2024-10-30,Late 30,46,401515.41
9345,2023-01-29,Current,0,210399.5
11086,2024-08-26,Current,0,9683.75
25214,2024-04-06,Current,0,51025.6
9114,2023-11-06,Current,0,252449.72
5135,2024-12-22,Current,0,662162.06
16271,2023-10-12,Current,0,411181.2
7546,2024-03-30,Late 30,36,329877.6
16538,2024-06-30,Current,0,636955.94
23158,2025-11-20,Current,0,103527.43
18818,2024-05-18,Current,0,102763.89
19224,2025-01-09,Current,0,321484.4
25278,2025-06-17,Current,0,175548.87
20864,2025-04-25,Current,0,173206.28
25651,2022-12-29,Current,0,294546.13
24438,2022-11-07,Current,0,38512.31
3914,2023-12-19,Current,0,144890.41
6624,2023-10-23,Current,0,147357.72
18785,2025-08-05,Current,0,57830.31
14854,2023-08-05,Current,0,147739.21
24085,2023-06-19,Current,0,185699.37
14112,2024-02-24,Late 30,34,338593.38
8289,2024-09-11,Current,0,410084.71
10817,2023-12-20,Current,0,399796.94
7956,2025-04-24,Current,0,187916.25
25176,2023-06-17,Current,0,644608.69
3551,2023-04-23,Current,0,8503.99
18782,2024-01-21,Current,0,92174.15
19331,2025-03-28,Current,0,517755.71
8016,2024-03-13,Default,99,311909.26
10843,2023-12-04,Current,0,75115.81
21083,2023-05-20,Current,0,451094.41
18158,2024-09-01,Current,0,111559.3
3857,2024-02-20,Current,0,797008.55
19973,2023-02-28,Late 30,42,144987.32
3345,2022-11-22,Current,0,498029.34
11907,2023-05-19,Current,0,134398.64
22431,2023-08-12,Late 60,85,247579.56
1514,2024-02-09,Current,0,889259.98
23157,2023-12-10,Current,0,14784.27
21071,2024-05-24,Current,0,251744.9
11841,2022-10-29,Current,0,308748.32
19406,2024-02-21,Late 60,63,128487.05
18019,2025-02-24,Current,0,336883.59
7430,2024-10-30,Current,0,882370.5
5132,2025-03-13,Current,0,463879.21
1158,2023-11-27,Current,0,558843.04
15323,2024-04-27,Current,0,454797.25
15518,2024-06-15,Current,0,340132.62
21493,2023-11-21,Current,0,257449.7
19448,2024-02-13,Current,0,42946.98
7270,2023-02-27,Current,0,52567.19
4151,2022-08-26,Late 60,62,131419.99
7662,2024-08-23,Current,0,23366.16
9405,2024-04-25,Current,0,114117.66
17920,2024-06-19,Current,0,460920.22
20489,2023-10-10,Current,0,98911.37
8540,2025-08-07,Late 60,66,114232.73
23279,2023-06-20,Current,0,461509.11
15212,2024-05-08,Current,0,547748.68
25567,2024-10-31,Current,0,257892.19
22498,2023-04-20,Current,0,353603.49
11765,2023-04-07,Late 30,52,687719.42
1181,2023-10-27,Current,0,431327.51
17530,2024-07-30,Current,0,595943.14
25760,2022-09-21,Late 30,32,304001.0
13368,2024-07-18,Current,0,419417.24
22047,2023-07-16,Current,0,295034.07
5064,2023-05-08,Current,0,133129.43
3328,2025-05-27,Current,0,366076.73
25351,2024-04-01,Current,0,30450.92
6259,2024-03-27,Current,0,18314.57
8979,2025-01-30,Late 60,83,589355.49
7923,2023-12-22,Current,0,47460.67
11068,2023-02-21,Current,0,743729.49
17655,2024-01-10,Current,0,235067.54
3781,2024-09-05,Current,0,5281.82
16525,2023-03-29,Current,0,120671.64
12302,2023-02-18,Late 30,57,6428.44
17436,2023-05-17,Late 30,45,268763.58
19934,2025-03-19,Current,0,271844.84
12560,2025-08-24,Late 30,46,94675.75
25288,2023-10-26,Late 60,68,59424.91
16128,2024-03-09,Current,0,317194.69
15827,2023-05-23,Current,0,103765.52
8065,2023-05-30,Current,0,301587.94
4632,2024-06-02,Current,0,62531.64
20448,2024-03-16,Current,0,241381.85
4359,2024-10-09,Current,0,253963.46
10451,2024-06-07,Current,0,57328.09
8198,2025-01-28,Current,0,197575.21
17006,2024-03-02,Current,0,104728.05
21046,2024-08-10,Current,0,355916.87
14731,2024-10-12,Late 60,89,381701.85
14673,2023-10-04,Current,0,36218.43
4298,2024-04-12,Current,0,180291.25
7597,2023-09-14,Late 30,31,269738.83
21717,2023-09-28,Current,0,258044.51
5386,2024-05-17,Current,0,325504.02
15112,2023-07-28,Current,0,254981.77
13534,2024-04-08,Current,0,61072.77
8857,2023-12-14,Late 30,55,861640.19
17294,2024-08-27,Current,0,243147.82
14601,2025-01-05,Late 60,79,5994.58
22521,2024-12-08,Current,0,131479.04
6548,2023-11-09,Current,0,227202.53
7384,2024-01-15,Current,0,953283.7
9751,2023-02-18,Current,0,51346.21
4710,2025-02-12,Current,0,825656.17
14410,2024-12-22,Current,0,213257.06
2621,2024-06-04,Current,0,463121.21
16349,2024-03-23,Current,0,384634.88
7322,2024-02-07,Current,0,197794.82
12797,2024-08-31,Current,0,122902.23
23351,2024-04-10,Current,0,670422.78
11879,2024-03-14,Current,0,154423.92
22881,2023-12-16,Current,0,159571.9
14258,2025-01-11,Current,0,16687.2
19638,2024-03-06,Current,0,209039.21
15337,2022-09-12,Current,0,133299.64
16727,2024-11-17,Default,122,75573.07
16869,2023-10-01,Default,137,170762.06
1134,2022-06-03,Current,0,596794.54
7424,2025-05-17,Current,0,213327.11
17964,2023-11-27,Current,0,692735.08
1478,2025-02-19,Current,0,133791.73
2883,2023-02-22,Current,0,155752.5
5880,2022-12-13,Current,0,190586.4
13753,2023-12-06,Current,0,157655.88
23667,2022-08-19,Current,0,778674.85
25923,2023-03-30,Current,0,276731.04
16003,2024-08-18,Current,0,92110.19
14143,2023-10-03,Current,0,733174.76
15587,2023-03-16,Current,0,364783.15
14840,2023-12-20,Current,0,87092.56
20989,2023-12-04,Current,0,4250.13
10148,2023-07-12,Current,0,67523.55
6568,2023-07-30,Current,0,76226.13
8301,2024-04-08,Current,0,122237.71
7919,2024-09-21,Current,0,284689.74
4277,2024-07-15,Late 60,78,789925.84
16205,2023-10-10,Current,0,404039.82
19170,2024-09-20,Current,0,84814.97
5452,2024-07-25,Current,0,242955.32
8348,2023-12-17,Current,0,363174.6
21105,2023-01-15,Late 60,87,102826.19
8094,2022-07-10,Current,0,163311.47
14743,2024-09-04,Current,0,10825.46
4998,2024-11-05,Current,0,361409.95
8642,2023-10-11,Current,0,406905.09
1823,2025-04-12,Late 30,56,116691.41
24429,2024-10-24,Current,0,158087.86
14324,2023-06-25,Current,0,50381.15
19074,2024-02-07,Current,0,721226.09
12915,2022-09-08,Default,156,329868.29
24340,2025-02-13,Current,0,315235.52
21120,2024-12-01,Current,0,506040.58
23383,2024-03-18,Late 30,40,489853.7
19570,2023-11-30,Current,0,159461.53
10523,2023-06-12,Current,0,295801.72
15519,2024-06-18,Current,0,50114.13
22360,2023-08-02,Current,0,581105.5
24600,2025-04-20,Current,0,247499.43
21119,2023-12-18,Late 30,52,268290.38
5835,2024-11-17,Current,0,331806.97
18749,2024-02-07,Current,0,168319.59
6411,2022-09-19,Default,132,480530.09
19080,2025-02-19,Default,99,62020.14
6887,2024-02-25,Current,0,133242.76
3267,2022-11-12,Current,0,448509.63
20276,2022-10-13,Current,0,878145.01
23388,2022-11-21,Current,0,67475.05
24675,2023-10-02,Late 30,59,183849.86
8391,2024-07-24,Current,0,192176.31
6033,2024-06-10,Current,0,134446.85
9524,2023-03-16,Current,0,313606.53
8990,2023-01-23,Late 30,46,50233.52
9554,2023-03-09,Current,0,652895.88
13084,2023-07-06,Late 60,79,121423.9
22248,2024-01-29,Current,0,781802.39
4247,2023-12-30,Current,0,173818.61
5495,2025-03-07,Current,0,813658.26
21874,2023-04-12,Current,0,414236.77
19021,2023-09-14,Current,0,17890.13
21513,2025-03-26,Current,0,507922.44
8325,2025-06-19,Current,0,882535.31
24516,2023-03-30,Late 60,88,4145.29
4090,2024-03-08,Current,0,142449.67
2562,2023-08-22,Current,0,48079.07
19532,2024-05-16,Late 60,85,28364.73
3809,2025-01-01,Current,0,126128.02
9412,2024-10-10,Current,0,38126.73
24162,2024-02-11,Current,0,38724.09
15474,2023-11-28,Current,0,123108.43
4974,2023-02-08,Current,0,45409.9
6277,2025-05-27,Current,0,371888.82
20701,2023-08-04,Current,0,74044.5
10045,2023-07-18,Late 60,63,37923.07
13838,2023-04-23,Current,0,493108.01
12632,2024-08-19,Current,0,96905.84
7743,2023-02-10,Current,0,25068.24
8116,2024-03-03,Current,0,42210.38
24851,2023-08-31,Current,0,194363.63
18731,2022-12-17,Late 30,51,38889.77
20693,2024-04-06,Current,0,56623.64
15180,2024-08-12,Late 30,44,141690.82
17620,2023-12-05,Current,0,223792.45
11310,2023-04-27,Late 30,35,294938.91
11617,2024-10-07,Late 30,45,79085.45
1561,2024-04-08,Current,0,135560.09
12982,2023-01-09,Current,0,309340.24
10089,2024-02-01,Current,0,401334.76
11646,2023-11-05,Current,0,50465.57
23951,2023-02-19,Current,0,215795.39
17174,2023-04-24,Current,0,35993.07
4637,2024-02-18,Current,0,65397.22
20865,2024-04-06,Current,0,150787.12
18631,2022-08-22,Current,0,189842.44
13598,2023-06-11,Current,0,159272.4
10924,2024-04-03,Current,0,51697.09
23483,2022-11-08,Current,0,74727.99
4910,2024-09-03,Late 30,51,34832.24
17027,2025-01-01,Current,0,104854.58
9853,2022-12-08,Current,0,231071.01
13330,2023-02-28,Current,0,80869.32
19820,2024-12-07,Current,0,83300.27
19243,2024-04-30,Current,0,377539.92
16408,2022-09-24,Current,0,556320.32
23140,2025-10-17,Current,0,426547.82
20972,2023-06-12,Current,0,404499.26
8130,2025-04-22,Current,0,95570.76
20510,2023-12-10,Late 60,84,302636.89
18061,2022-09-01,Current,0,357708.28
12704,2024-08-11,Current,0,20529.74
18651,2022-10-09,Current,0,753834.7
5655,2024-12-20,Current,0,493963.51
2860,2024-03-25,Current,0,283748.75
5295,2024-11-11,Current,0,849312.8
13820,2025-08-28,Current,0,227611.42
8178,2025-02-19,Current,0,29129.88
20543,2025-03-01,Default,101,65189.83
2665,2023-08-06,Current,0,561961.04
3219,2024-02-02,Current,0,114635.25
19601,2024-10-01,Current,0,131291.79
18796,2025-04-30,Current,0,308999.14
6037,2024-04-29,Current,0,69624.56
5495,2024-03-25,Current,0,469788.7
25597,2024-08-19,Current,0,163592.35
19989,2023-10-08,Current,0,119358.2
9072,2023-12-04,Late 30,51,476060.98
2088,2023-09-13,Current,0,443625.09
14531,2024-08-27,Current,0,322832.2
6785,2024-08-03,Current,0,196601.4
